"gene"	"kmeans"	"coxreg"	"qcut50"	"qcut2575"	"kmScanP"	"kmScanQ"
"ALPPL2.251"	"ALPPL2|251"	"0.23419270001567"	"0.746744143032222"	"0.234192700015669"	"0.912181574109928"	"0.00150779561064344"	"0.272911005526463"
"ALS2CL.259173"	"ALS2CL|259173"	"0.000815387057169816"	"4.21947128567135e-05"	"0.000579695821207265"	"0.00046118010777159"	"5.88276612200533e-05"	"0.0106478066808297"
"AMAC1L2.83650"	"AMAC1L2|83650"	"0.0616363695092121"	"0.268966354534694"	"0.531925365326594"	"0.160534354205391"	"2.45020085155429e-07"	"4.43486354131327e-05"
"AMELX.265"	"AMELX|265"	"1"	"1"	"0.236336968630137"	"0.236336968630137"	"1.16003821112061e-51"	"2.0996691621283e-49"
"AMFR.267"	"AMFR|267"	"0.0916257329018766"	"0.301692304895269"	"0.11077337730798"	"0.355708145272304"	"0.0159789143476877"	"1"
"AMMECR1.9949"	"AMMECR1|9949"	"0.774865997457164"	"0.602431943039184"	"0.602015357207741"	"0.834632132550162"	"0.104549188336007"	"1"
"AMPH.273"	"AMPH|273"	"0.0396988487862353"	"0.0218308574358287"	"0.0052652802230353"	"0.0959466391456334"	"0.00178649871022038"	"0.323356266549889"
"AMY2A.279"	"AMY2A|279"	"0.259218483481963"	"0.266199697298696"	"0.259218483481963"	"0.171290390133844"	"4.42999631689591e-09"	"8.01829333358159e-07"
"AMZ1.155185"	"AMZ1|155185"	"0.164207193949973"	"0.0633318986480984"	"0.335370190257608"	"0.0793215727303946"	"0.0158039423131676"	"1"
"AMZ2P1.201283"	"AMZ2P1|201283"	"0.712190293055524"	"0.769500070488731"	"0.612071627027201"	"0.758652168061861"	"0.185688322623602"	"1"
"ANGPTL1.9068"	"ANGPTL1|9068"	"0.629088449897408"	"0.81998989933884"	"0.875432977694678"	"0.666921328908568"	"0.085463362790985"	"1"
"ANGPTL4.51129"	"ANGPTL4|51129"	"0.970950319830545"	"0.486487014969726"	"0.886640926236804"	"0.925654107076638"	"0.122138333775476"	"1"
"ANG.283"	"ANG|283"	"0.555960926725648"	"0.957873695167591"	"0.25675230644728"	"0.912206551716469"	"0.0116202133506343"	"1"
"ANK1.286"	"ANK1|286"	"0.146026258308647"	"0.0905847774383843"	"0.761735674632284"	"0.369303683535049"	"0.0162900561072131"	"1"
"ANK2.287"	"ANK2|287"	"0.717718391211693"	"0.187560272585823"	"0.305771277209214"	"0.110614516619941"	"0.0155207458947231"	"1"
"ANK3.288"	"ANK3|288"	"0.5906976960565"	"0.61768947932161"	"0.685699645538431"	"0.533953120459671"	"0.121425916335244"	"1"
"ANKHD1.EIF4EBP3.404734"	"ANKHD1-EIF4EBP3|404734"	"0.3007916502569"	"0.829299498122882"	"0.977250646212784"	"0.563535062035031"	"0.178738593907393"	"1"
"ANKLE2.23141"	"ANKLE2|23141"	"0.732718830957364"	"0.970911466543192"	"0.948197635564755"	"0.782865401878696"	"0.06745436004537"	"1"
"ANKRD10.55608"	"ANKRD10|55608"	"0.934874338592973"	"0.329654775036017"	"0.863278484602262"	"0.256147755759881"	"0.0445022552026848"	"1"
"ANKRD13D.338692"	"ANKRD13D|338692"	"0.63839215290096"	"0.912690246544728"	"0.0952291392133728"	"0.772439176536257"	"0.0592019045813666"	"1"
"ANKRD20A4.728747"	"ANKRD20A4|728747"	"0.0274597538827969"	"0.0287531065394865"	"0.103898723338604"	"0.0277360895677567"	"0.000100544232001332"	"0.0181985059922412"
"ANKRD23.200539"	"ANKRD23|200539"	"0.436417916071448"	"0.167757391203221"	"0.609245782540333"	"0.210094671222618"	"0.0226456553918035"	"1"
"ANKRD24.170961"	"ANKRD24|170961"	"0.584987533635387"	"0.26983591202724"	"0.515129914246154"	"0.0735695741654421"	"0.0326425232910098"	"1"
"ANKRD33.341405"	"ANKRD33|341405"	"1"	"1"	"0.202968659813503"	"0.485828521179634"	"9.34336783025916e-22"	"1.69114957727691e-19"
"ANKRD36B.57730"	"ANKRD36B|57730"	"8.78399929025491e-17"	"2.70894418008538e-14"	"1.31185660046894e-15"	"2.18623163047992e-15"	"8.78399929025491e-17"	"1.58990387153614e-14"
"ANKRD44.91526"	"ANKRD44|91526"	"0.446427937005076"	"0.0626363930833201"	"0.115534655450087"	"0.0957208459367736"	"0.0330039099118961"	"1"
"ANKRD45.339416"	"ANKRD45|339416"	"0.659885646243727"	"0.292590280407521"	"0.387062660496262"	"0.955008565999995"	"0.0880677340577902"	"1"
"ANKRD55.79722"	"ANKRD55|79722"	"0.697741825688381"	"0.68261424990606"	"0.581023044543133"	"0.629217655218224"	"0.00249602581581457"	"0.451780672662437"
"ANKS3.124401"	"ANKS3|124401"	"1.02898580752884e-14"	"0"	"1.65641454939902e-21"	"6.5248579535406e-22"	"5.88150466591095e-26"	"1.06455234452988e-23"
