"Mean_Difference"	"cancer"
2.66565980214523	"HN"
1.53069705959791	"HN"
1.20167742462531	"HN"
1.7187692377538	"HN"
3.24817003539204	"HN"
6.19623223214117	"HN"
5.29816374572326	"HN"
4.7793529463218	"HN"
2.9781325616771	"HN"
1.71817996653716	"HN"
5.78530594824907	"HN"
1.77655438768981	"HN"
2.87797306002482	"HN"
1.59943727632822	"HN"
1.21213936308231	"HN"
2.10353365423112	"HN"
1.36601610287846	"HN"
1.1582117546744	"HN"
0.804323962280346	"HN"
1.90784112538032	"HN"
1.83479566785507	"HN"
1.57818837556811	"HN"
4.5135408287382	"HN"
5.49987398984601	"HN"
1.18959312787927	"HN"
0.687520836620482	"HN"
0.682252546691516	"HN"
0.67003108007966	"HN"
0.791459840672049	"HN"
5.08758112066542	"HN"
1.03442405167943	"HN"
1.05509446478858	"HN"
0.798971635036558	"HN"
1.0379186029099	"HN"
1.14107338936272	"HN"
2.07675996825326	"HN"
4.78584023911042	"HN"
2.36848477634429	"HN"
1.1278299185532	"HN"
1.31222233263127	"HN"
2.50238367236201	"HN"
1.41310875878726	"HN"
3.15036242169685	"HN"
1.58510383363127	"HN"
0.648575415565316	"HN"
0.766202109151597	"HN"
1.50053237829888	"HN"
2.3940060264849	"HN"
0.732193827477382	"HN"
1.1114421419221	"HN"
3.08684038239364	"HN"
2.10393886687562	"HN"
1.16653442173433	"HN"
1.64485045334759	"HN"
2.06853793552934	"HN"
1.29840356560718	"HN"
5.4227033298005	"HN"
2.05801994164869	"HN"
1.7961783847504	"HN"
1.11260171595442	"HN"
1.35633054205522	"HN"
5.90096840130442	"HN"
1.06845048753679	"HN"
1.54740326629381	"HN"
1.55551348744836	"HN"
7.65794489205737	"HN"
2.88969310123587	"HN"
0.682848941206438	"HN"
2.51406776503118	"HN"
0.991995479815406	"HN"
2.2107535930684	"HN"
2.75334281401143	"HN"
6.95192554738695	"HN"
6.95255884631337	"HN"
2.34062305717804	"HN"
0.948047465194787	"HN"
1.48989171365072	"HN"
0.85063742337405	"HN"
1.42443184764704	"HN"
4.47876145903022	"HN"
3.19666876777755	"HN"
4.37664341188135	"HN"
1.74737141836938	"HN"
0.590140783967023	"HN"
5.04698744140062	"HN"
3.27995863550087	"HN"
0.966272902552646	"HN"
1.24698636600394	"HN"
1.07170021467862	"HN"
1.49997916132508	"HN"
0.913304827776982	"HN"
1.25576006620301	"HN"
0.725122329495768	"HN"
0.73899335653145	"HN"
5.56836867450159	"HN"
1.09122816740798	"HN"
0.934314240823474	"HN"
0.745012098540193	"HN"
2.10044164637946	"HN"
0.821328668053158	"HN"
0.981202297043744	"HN"
1.04858579343456	"HN"
0.94844924755416	"HN"
1.13994740924786	"HN"
1.11689314675009	"HN"
0.590841404610478	"HN"
1.92234803948775	"HN"
3.09991490335576	"HN"
0.906588219550931	"HN"
2.36144061158499	"HN"
0.591319234712521	"HN"
0.94394889698282	"HN"
1.44752691090538	"HN"
2.20492479127208	"HN"
0.828664408057517	"HN"
1.14853532801279	"HN"
1.56539564295393	"HN"
1.46820363717438	"HN"
3.4083886150743	"HN"
0.990348741143526	"HN"
1.72195176432688	"HN"
0.92068024650173	"HN"
0.721771966586701	"HN"
0.787256617603499	"HN"
1.49603702918307	"HN"
1.23488005937582	"HN"
1.5686980692144	"HN"
2.04762786640925	"HN"
0.905741383135827	"HN"
1.4041324364588	"HN"
0.467251910954426	"HN"
2.11507606006642	"HN"
2.67280225054917	"HN"
1.60724085814523	"HN"
2.88407744249678	"HN"
2.54547159894651	"HN"
1.37837337107566	"HN"
4.37960898100461	"HN"
5.54082194940164	"HN"
1.17899521329871	"HN"
0.669681542453781	"HN"
0.696268892684935	"HN"
1.72112445719277	"HN"
2.55666506283311	"HN"
2.53965248126823	"HN"
2.49335775246467	"HN"
1.50293250368133	"HN"
0.988623247197058	"HN"
1.41382435182997	"HN"
3.74733250404334	"HN"
1.01098245759656	"HN"
0.789324481413414	"HN"
1.28142223538684	"HN"
0.928003575836822	"HN"
0.676804292649523	"HN"
0.470759863053233	"HN"
2.30002878927088	"HN"
4.24166668424238	"HN"
1.26093699416627	"HN"
0.752493442631009	"HN"
0.929633410725482	"HN"
0.546758402873732	"HN"
1.15164627462447	"HN"
0.895659739505004	"HN"
1.34532888839443	"HN"
3.25562139924459	"HN"
2.00989436638497	"HN"
0.697057631387914	"HN"
1.21202099558229	"HN"
0.968132820039277	"HN"
0.805747449148962	"HN"
0.801919994975453	"HN"
0.774255902159387	"HN"
1.09670705288166	"HN"
0.912792592073051	"HN"
0.736690110833444	"HN"
1.25816178839837	"HN"
0.936512479660496	"HN"
0.806349825888202	"HN"
1.25328762322646	"HN"
0.88175317525082	"HN"
1.52741968669141	"HN"
2.58341906149964	"HN"
1.27158771092751	"HN"
0.928459059175571	"HN"
0.666301281409266	"HN"
1.3386180490726	"HN"
1.03230503839434	"HN"
1.95350310723323	"HN"
0.823378942790575	"HN"
0.912043830918291	"HN"
0.720115681649589	"HN"
0.862534191585457	"HN"
1.63137909887337	"HN"
2.06845538949266	"HN"
1.12873896658052	"HN"
1.18046159276038	"HN"
1.05780436692751	"HN"
1.17952875100425	"HN"
1.53031574543046	"HN"
1.23068667519456	"HN"
1.55439577136022	"HN"
1.25836419730633	"HN"
1.32332355049848	"HN"
1.67775213099575	"HN"
2.76640239618944	"HN"
0.73106276736432	"HN"
2.52565071274083	"HN"
2.13118320813081	"HN"
2.75436859924693	"HN"
2.15711296389799	"HN"
0.729545099686273	"HN"
1.01673867726872	"HN"
2.32728193274628	"HN"
1.47509748920486	"HN"
2.00413460408374	"HN"
1.72716467054845	"HN"
0.957283434287583	"HN"
2.37778387488603	"HN"
0.7249999157938	"HN"
1.01716347374419	"HN"
0.992201858283299	"HN"
0.885258476490505	"HN"
1.81349355905359	"HN"
0.74439005636566	"HN"
0.899668460050608	"HN"
2.23312340405934	"HN"
1.43362640664992	"HN"
5.32905483128088	"HN"
1.76193965035104	"HN"
5.47519427760852	"HN"
1.60104097560772	"HN"
1.60981061646385	"HN"
0.719055573229333	"HN"
3.76820677089517	"HN"
1.29337900835086	"HN"
0.753412413531034	"HN"
6.87383997002557	"HN"
0.629725545009029	"HN"
2.96186254250654	"HN"
1.04198871132672	"HN"
1.59121411359302	"HN"
1.81903229275715	"HN"
0.776006640602012	"HN"
0.703414580515414	"HN"
2.07327142500018	"HN"
1.53923596475667	"HN"
1.85712249006941	"HN"
0.801561307166097	"HN"
0.907994890844311	"HN"
1.11814656213429	"HN"
0.734256828438123	"HN"
0.961645953704435	"HN"
0.940232075659983	"HN"
1.80753331816931	"HN"
1.3951740829557	"HN"
1.26783914220549	"HN"
1.46210512088378	"HN"
1.70948020358045	"HN"
1.13680264367103	"HN"
4.02020190608802	"HN"
0.986793049004189	"HN"
2.97268315044157	"HN"
0.968494217927341	"HN"
3.74658539294205	"HN"
3.19591356289678	"HN"
2.55559138756806	"HN"
0.670284813390661	"HN"
0.714784372850253	"HN"
0.915789986356792	"HN"
1.30150717304238	"HN"
1.55635557175735	"HN"
1.60085180822071	"HN"
1.47235212880918	"HN"
1.94668257122313	"HN"
1.04982482510775	"HN"
2.13744537217274	"HN"
4.06954610440175	"HN"
3.40008498147899	"HN"
2.39750140298728	"HN"
2.40031807696577	"HN"
1.42973592531485	"HN"
3.49454641912857	"HN"
2.88190297498355	"HN"
2.27736734893084	"HN"
2.24634710456118	"HN"
3.98863098985887	"HN"
1.54295270399732	"HN"
1.7686229975443	"HN"
2.32534022595455	"HN"
2.81576338467332	"HN"
4.11877642716883	"HN"
3.95557192014709	"HN"
2.70542283999298	"HN"
1.95512209714174	"HN"
1.96188731368528	"HN"
1.28843349527504	"HN"
2.40465879916531	"HN"
1.38005409863853	"HN"
1.91598759775689	"HN"
1.27582623994935	"HN"
2.24615900199758	"HN"
1.81322758469929	"HN"
1.71915545972709	"HN"
2.95333134996759	"HN"
0.807607118371698	"HN"
1.12509566485667	"HN"
2.64974716090898	"HN"
5.65103788089779	"HN"
0.944485065049022	"HN"
0.961883017901453	"HN"
0.891873077474012	"HN"
0.980046200622053	"HN"
0.863195206678494	"HN"
0.681117073451651	"HN"
1.34399139371673	"HN"
1.59091797951028	"HN"
1.08139023175491	"HN"
1.04545510121541	"HN"
1.12544839636895	"HN"
1.40649655547034	"HN"
0.83781329716656	"HN"
0.681987818822586	"HN"
2.98809893530414	"HN"
0.953276396688534	"HN"
0.577059299405314	"HN"
0.589007876312166	"HN"
0.667843291226418	"HN"
0.789314883957329	"HN"
0.704752104213231	"HN"
0.798195989349603	"HN"
0.719974097979769	"HN"
1.280664296413	"HN"
3.57505009321352	"HN"
0.596842140836549	"HN"
0.680098128928683	"HN"
4.79892422298383	"HN"
0.662123663133849	"HN"
0.754066465831111	"HN"
0.764773352278499	"HN"
0.79563300406856	"HN"
0.69512164509355	"HN"
0.777630046696684	"HN"
1.3284830921966	"HN"
0.78114830908893	"HN"
0.985295218268345	"HN"
0.821065155155025	"HN"
1.90977778241936	"HN"
1.14527941484525	"HN"
5.17601805580385	"HN"
0.507150981527907	"HN"
8.19822436520647	"HN"
1.44112859795502	"HN"
0.835108095908822	"HN"
0.798128533768071	"HN"
0.8003491147304	"HN"
1.00556992662708	"HN"
0.803162784966867	"HN"
0.692849274109829	"HN"
0.810726455739711	"HN"
0.751610851758419	"HN"
1.11547516694162	"HN"
1.80713953312418	"HN"
0.998483074044527	"HN"
0.836074369689212	"HN"
1.86443995881274	"HN"
2.09488071835778	"HN"
0.658925506419684	"HN"
8.89332625304822	"HN"
4.22362882694206	"HN"
6.7267774757037	"HN"
1.3979405713402	"HN"
6.61424085530185	"HN"
6.69533092080606	"HN"
2.29113002031818	"HN"
6.64655814679405	"HN"
3.03763652904165	"HN"
2.25480280147569	"HN"
5.16472791269648	"HN"
3.67433157298318	"HN"
4.98347957941978	"HN"
3.82784597927671	"HN"
3.44551295191871	"HN"
5.47777969340533	"HN"
1.19359935321376	"HN"
2.58551617096559	"HN"
1.79577182256888	"HN"
1.28759752402015	"HN"
0.701631165274776	"HN"
1.25090761408072	"HN"
2.65236514991554	"HN"
3.2589842846575	"HN"
0.972647523846412	"HN"
1.13459960737771	"HN"
0.903565548383475	"HN"
0.92131390840522	"HN"
0.69352659125041	"HN"
1.19084858694012	"HN"
1.11953833788019	"HN"
0.872033068018106	"HN"
4.02406920544219	"HN"
1.35292029128592	"HN"
1.08649170333752	"HN"
2.63521904129585	"HN"
1.077276497168	"HN"
3.14032923657994	"HN"
0.938918240434797	"HN"
2.12331294602295	"HN"
2.45858682866133	"HN"
2.14874770791505	"HN"
1.4686826005284	"HN"
2.52199745425955	"HN"
1.03593077700683	"HN"
3.42893463154457	"HN"
1.42545223962855	"HN"
0.674466192137579	"HN"
2.62024684509945	"HN"
2.91135743322872	"HN"
3.37592776068605	"HN"
3.57791160963368	"HN"
1.24251117319389	"HN"
3.4696485262307	"HN"
2.03078929336441	"HN"
1.74788578256526	"HN"
1.06677132513047	"HN"
1.00723225981836	"HN"
3.38217047023117	"HN"
4.30727265645796	"HN"
1.06170639613259	"HN"
1.11225497898932	"HN"
0.693475421064483	"HN"
2.07639137338543	"HN"
4.64152928603017	"HN"
1.93654899115954	"HN"
1.82390745316151	"HN"
5.51058785813843	"HN"
3.30543570479549	"HN"
5.08637387776484	"HN"
0.711936568817272	"HN"
2.50622173135725	"HN"
0.988433175961624	"HN"
1.20738882314272	"HN"
3.6666231613481	"HN"
2.05258162531144	"HN"
1.57496816610709	"HN"
6.4219286202253	"HN"
2.35057997171582	"HN"
1.97309169894044	"HN"
4.07426785917198	"HN"
1.41780497369723	"HN"
1.52703714037573	"HN"
0.725168368673853	"HN"
1.89455082488712	"HN"
0.827561277244588	"HN"
0.895668808630814	"HN"
4.75746208345499	"HN"
4.16683529331876	"HN"
1.90091174041612	"HN"
1.49154209274378	"HN"
3.2330392104514	"HN"
6.00642750257358	"HN"
0.923786916584679	"HN"
3.26107602340367	"HN"
0.806691504593627	"HN"
1.07274253977223	"HN"
3.40264636288441	"HN"
0.671771880816788	"HN"
1.09220362705532	"HN"
1.12666444593931	"HN"
0.809618604298485	"HN"
0.991099682185303	"HN"
1.16778283165117	"HN"
1.50916136879277	"HN"
1.24357719621104	"HN"
1.11890665314482	"HN"
1.0215566899136	"HN"
1.07390298750359	"HN"
1.62001071948971	"HN"
4.59320900755562	"HN"
4.43876306310133	"HN"
4.34699462598359	"HN"
3.18918279344627	"HN"
2.015949431669	"HN"
4.99621724857592	"HN"
7.872456331276	"HN"
0.658819126736854	"HN"
1.37317056313551	"HN"
2.0051706669806	"HN"
0.760676632238271	"HN"
0.905670596581173	"HN"
0.672900457478611	"HN"
1.16103316448691	"HN"
1.61217204128961	"HN"
7.67396862258127	"HN"
1.24254436712296	"HN"
2.8235894021783	"HN"
1.04601934607589	"HN"
2.89071614890307	"HN"
2.40262076121933	"HN"
1.28657659513082	"HN"
0.97862659616456	"HN"
0.980996600701114	"HN"
1.03321845951577	"HN"
5.26310270996935	"HN"
2.65101700996202	"HN"
1.39357152845469	"HN"
0.8366881483377	"HN"
6.4284640911221	"HN"
2.23355237368043	"HN"
2.52961938636277	"HN"
1.1741808764628	"HN"
1.26549798658273	"HN"
4.52161194813439	"HN"
3.70839608556353	"HN"
1.47743468331838	"HN"
1.0169698061566	"HN"
0.842564814031364	"HN"
1.65298611089374	"HN"
0.999266940643219	"HN"
4.94285186906697	"HN"
5.48190103097313	"HN"
1.24857273384767	"HN"
5.79383136128669	"HN"
1.13587004202269	"HN"
4.67522027379083	"HN"
1.36371125368508	"HN"
3.5872102995045	"HN"
3.21040353160875	"HN"
2.01372694003201	"HN"
0.890216647883574	"HN"
2.34187794513488	"HN"
2.08830374678852	"HN"
2.18988969441834	"HN"
6.7147100002994	"HN"
1.73976360852009	"HN"
1.11482743754873	"HN"
2.92471538862459	"HN"
2.01670643859001	"HN"
3.90063470130271	"HN"
4.01836232392748	"HN"
3.63490060896742	"HN"
4.29672244179093	"HN"
2.75401918268247	"HN"
3.78947237704521	"HN"
3.21149212052579	"HN"
2.95990555530876	"HN"
0.921226321096488	"HN"
1.15203294482301	"HN"
1.45846815479766	"HN"
0.867767498024562	"HN"
0.894162385501495	"HN"
3.02290424767012	"HN"
1.46735226265402	"HN"
3.92872001926951	"HN"
2.99413619065878	"HN"
3.28963559064281	"HN"
3.43044405046341	"HN"
2.85956893633809	"HN"
1.91664486516022	"HN"
0.824913508476864	"HN"
0.626950682663961	"HN"
1.65594486264972	"HN"
1.51171969640966	"HN"
2.03186455635348	"HN"
1.83597073953692	"HN"
1.19767231892696	"HN"
1.9489050686569	"HN"
2.73771335874645	"HN"
0.86905238732434	"HN"
2.40776841832823	"HN"
1.82990591655084	"HN"
1.06862920151492	"HN"
0.685942047881698	"HN"
1.0959413593692	"HN"
2.24446486531612	"HN"
1.71774498742625	"HN"
5.05747771117612	"HN"
6.14372927579825	"HN"
2.5705345118809	"HN"
3.07792226739196	"HN"
1.76003701867186	"HN"
4.79404221305991	"HN"
3.06853628407839	"HN"
3.38907667054863	"HN"
0.778560649883496	"HN"
0.804008204400171	"HN"
2.71160193342294	"HN"
1.14567411589184	"HN"
1.20538256628374	"HN"
0.93235829228321	"HN"
1.28972131242454	"HN"
1.30444174011585	"HN"
2.53061061052327	"HN"
2.11370047719573	"HN"
2.11160941197139	"HN"
5.31419292907435	"HN"
1.24720089961064	"HN"
3.7969625780693	"HN"
2.68412718904243	"HN"
2.22993035920631	"HN"
5.62999424603872	"HN"
2.09301385624775	"HN"
1.04879189587758	"HN"
1.24173086703694	"HN"
0.864383068018196	"HN"
1.74403414930366	"HN"
0.760023999885942	"HN"
0.932100704491809	"HN"
0.666516859161514	"HN"
1.25944757449756	"HN"
0.634359204422277	"HN"
1.12003160534286	"HN"
1.42639311932876	"HN"
1.35702649042313	"HN"
1.86051546091867	"HN"
5.31129227391071	"HN"
1.55291099454869	"HN"
1.77768685440489	"HN"
5.45078229167959	"HN"
0.836275141802995	"HN"
0.592431886014319	"HN"
3.12450266909442	"HN"
6.92642768921932	"HN"
1.42661293353172	"HN"
2.67077861791144	"HN"
1.20407567452858	"HN"
0.861749000805514	"HN"
0.994636936390337	"HN"
1.33368357662963	"HN"
4.07910335923737	"HN"
4.64345513001877	"HN"
3.35003020936312	"HN"
1.42819773116092	"HN"
1.17556843867472	"HN"
1.94765190850109	"HN"
1.99913395671705	"HN"
2.27384338873897	"HN"
2.01634945659144	"HN"
2.6660856062195	"HN"
1.8116896012687	"HN"
2.83523415113138	"HN"
1.56988130915551	"HN"
2.34999445844046	"HN"
0.712314302377487	"HN"
1.51039479383902	"HN"
1.08647578209102	"HN"
1.90579742922766	"HN"
1.51625210720251	"HN"
1.09891693049984	"HN"
0.92969507226257	"HN"
1.67052019295792	"HN"
2.58108801049316	"HN"
3.28089035841067	"HN"
1.77782053893977	"HN"
0.808303029784125	"HN"
0.546085346220363	"HN"
0.810269445076698	"HN"
2.47246843253994	"HN"
1.19374148792193	"HN"
6.29480790717836	"HN"
0.784035986261404	"HN"
0.876660500840812	"HN"
0.999266983460261	"HN"
1.63860647507049	"HN"
1.33551611675227	"HN"
0.839590648628556	"HN"
5.15139341319533	"HN"
1.63417196141051	"HN"
1.03233413658543	"HN"
2.59976661437726	"HN"
1.27144316228228	"HN"
1.61245713235914	"HN"
0.864196261497051	"HN"
1.29450758028115	"HN"
1.20860826860137	"HN"
0.782677359038919	"HN"
0.904272536077505	"HN"
1.11729320508103	"HN"
1.50140892557261	"HN"
1.20762619120472	"HN"
1.0692743671316	"HN"
0.692533835681565	"HN"
1.87610198928874	"HN"
0.844392243674307	"HN"
0.780545766347953	"HN"
4.12213023542352	"HN"
1.56033289271567	"HN"
2.0730234040336	"HN"
4.00702362259126	"HN"
0.941217726073456	"HN"
3.35511366593383	"HN"
1.3126883973678	"HN"
0.738629113724854	"HN"
1.78478928883777	"HN"
1.29108451049884	"HN"
0.935868990960537	"HN"
3.16294838776396	"HN"
6.87459864638927	"HN"
2.43054032499357	"HN"
1.8419150161868	"HN"
6.09088387068361	"HN"
8.09660004238994	"HN"
0.611796031387291	"HN"
6.25511125774649	"HN"
0.9051040499053	"HN"
1.72103401637388	"HN"
0.975905380964096	"HN"
2.29205996919067	"HN"
2.02820089853349	"HN"
0.661357785980978	"HN"
4.00287660364953	"HN"
1.56919753213828	"HN"
0.757710738465685	"HN"
1.38513628424833	"HN"
1.02906410791441	"HN"
0.753693569630477	"HN"
1.22359681109851	"HN"
0.894497704110087	"HN"
0.613839714624299	"HN"
3.08388365351112	"HN"
1.23114987189996	"HN"
1.5628550008613	"HN"
0.880398677295155	"HN"
0.771521452360666	"HN"
0.687499533577077	"HN"
2.2975721736517	"HN"
0.565712446000586	"HN"
1.03908893639798	"HN"
2.78899419715755	"HN"
0.555385860266781	"HN"
0.574478341123876	"HN"
1.41967453375745	"HN"
1.03791897750294	"HN"
0.66079058665213	"HN"
0.887156502157428	"HN"
1.19296328925381	"HN"
0.810676472852367	"HN"
0.976583775986293	"HN"
0.641609085388958	"HN"
0.845413812626736	"HN"
3.17695863522924	"HN"
0.623658751808374	"HN"
0.917145740409291	"HN"
1.34765056224611	"HN"
1.00009899327345	"HN"
1.29800365115622	"HN"
0.974990715453057	"HN"
0.839867177005616	"HN"
0.758112342216652	"HN"
0.66928973116183	"HN"
4.34358198558913	"HN"
2.82935682851572	"HN"
4.48291453034756e-06	"HN"
1.11272162799759	"HN"
4.56663800641868e-06	"HN"
4.55293209931583e-06	"HN"
2.05325825800236	"HN"
1.82111579022939	"HN"
3.53832676231525	"HN"
2.34455043843981	"HN"
1.3256964811528	"HN"
0.980589218965752	"HN"
1.27971542781111	"HN"
0.802446770405075	"HN"
1.04355154819602	"HN"
1.50456254843657	"HN"
2.81600115713108	"HN"
4.93271060171641	"HN"
8.40648661074714	"HN"
4.79112404378702	"HN"
2.84559559280718	"HN"
2.18842729191013	"HN"
1.67726980134691	"HN"
5.50726564120119	"HN"
3.8162087428399	"HN"
4.76751231951596	"HN"
3.69179619914636	"HN"
1.97620615209665	"HN"
6.30042417255889	"HN"
0.986654132323112	"HN"
1.49476580828585	"HN"
1.17756349401741	"HN"
0.795256422762384	"HN"
1.36081604453539	"HN"
1.49830961854708	"HN"
5.02499673790315	"HN"
1.189902811612	"HN"
0.75317053578147	"HN"
0.651122918976969	"HN"
0.604529758227641	"HN"
2.5307033160805	"HN"
0.723176523169888	"HN"
0.664765992179797	"HN"
1.29873411774604	"HN"
1.07837827573295	"HN"
2.26377867648697	"HN"
1.0013188936814	"HN"
2.48308418266963	"HN"
5.38690151492768	"HN"
1.39870997485558	"HN"
1.16275347426906	"HN"
9.00170327557002	"HN"
1.31040370481733	"HN"
1.51606819945994	"HN"
1.32069416503185	"HN"
1.41633074444879	"HN"
2.26339984031551	"HN"
3.12599716650343	"HN"
2.34455817912224	"HN"
1.42433767349098	"HN"
1.49612016611548	"HN"
2.10411514956962	"HN"
1.60580958385565	"HN"
1.13231975950624	"HN"
1.51117304689458	"HN"
1.67675234267863	"HN"
1.838102381442	"HN"
1.67453383838056	"HN"
1.5183873715271	"HN"
1.46630235415987	"HN"
1.86878198194335	"HN"
2.28531551509579	"HN"
1.14101586990381	"HN"
1.655630471217	"HN"
1.12107756876495	"HN"
1.72754851155685	"HN"
1.00109667902546	"HN"
1.33886715044769	"HN"
1.58514383683192	"HN"
1.26415057472394	"HN"
1.2671502406846	"HN"
1.79954979903859	"HN"
1.238942884003	"HN"
1.5742346979107	"HN"
1.95154015525136	"HN"
1.44334844388691	"HN"
1.75750129900295	"HN"
1.86485976590547	"HN"
1.81906662404573	"HN"
1.52695016198529	"HN"
3.24441333329566	"HN"
1.4575992458596	"HN"
1.64536334020781	"HN"
1.82016594340245	"HN"
1.81627241884883	"HN"
1.368485421136	"HN"
2.39411349812934	"HN"
1.4168962858164	"HN"
1.30559969318527	"HN"
2.46155192792974	"HN"
1.97255723452161	"HN"
1.74977057156773	"HN"
2.01217881470871	"HN"
2.15366165830811	"HN"
3.13665897085009	"HN"
5.87055029286537	"HN"
0.96210233345244	"HN"
1.45388852075133	"HN"
1.12281829652496	"HN"
1.06845914930952	"HN"
0.960935639987309	"HN"
1.40910207962307	"HN"
0.745320781456918	"HN"
1.06208635074947	"HN"
1.84671548037539	"HN"
2.20341819980094	"HN"
2.33614225486977	"HN"
1.16845297559808	"HN"
1.32463826895244	"HN"
2.23667535412844	"HN"
0.724467990272255	"HN"
0.856491699520685	"HN"
0.674334224573115	"HN"
1.50987102784167	"HN"
1.71402907569951	"HN"
0.868884001291596	"HN"
0.799279103030392	"HN"
1.07148384415937	"HN"
4.02198119964327	"HN"
0.990486854925961	"HN"
0.74803288024383	"HN"
0.968147468681695	"HN"
7.48571836058442	"HN"
3.6963210045195	"HN"
1.42219264002946	"HN"
1.89605783254409	"HN"
1.53358087209974	"HN"
1.81931767255964	"HN"
1.50055113231843	"HN"
1.41872149077176	"HN"
1.58326901238614	"HN"
1.72063203195333	"HN"
2.30034517266657	"HN"
1.58545767837188	"HN"
1.36794040539588	"HN"
1.40604932279211	"HN"
2.36396998895388	"HN"
2.15016273835345	"HN"
1.8602985606559	"HN"
2.06960507078809	"HN"
1.14658062942779	"HN"
1.51317688940091	"HN"
1.16950394864073	"HN"
1.84858346392043	"HN"
1.53657645798048	"HN"
1.53603563977546	"HN"
1.24346280423418	"HN"
2.52776803578623	"HN"
3.71504531779062	"HN"
2.33285729354214	"HN"
3.49131620785094	"HN"
1.53113427097667	"HN"
1.53560178840698	"HN"
1.72439939146965	"HN"
1.29279591122616	"HN"
2.99695165483834	"HN"
2.29174721895711	"HN"
1.69965573532694	"HN"
0.946792902017519	"HN"
1.40025251844057	"HN"
0.961259807474725	"HN"
1.16555889680184	"HN"
1.30243489023293	"HN"
4.49702491097851	"HN"
0.741537360252101	"HN"
1.44116345464588	"HN"
0.815464743786517	"HN"
2.65316165352886	"HN"
1.54446155165518	"HN"
1.24155966661282	"HN"
1.44974219521708	"HN"
1.88205923323643	"HN"
3.34568841290692	"HN"
1.48340071001578	"HN"
1.39417787779973	"HN"
1.74709112417924	"HN"
7.27049875320164	"HN"
0.836926056333981	"HN"
1.21149236750082	"HN"
0.819743951879058	"HN"
1.0008176190788	"HN"
0.863410880521633	"HN"
0.855485496352264	"HN"
3.25885804872199	"HN"
1.01086045884567	"HN"
1.18484434311785	"HN"
1.00283490768443	"HN"
2.34719248210076	"HN"
1.43765931507751	"HN"
1.54822198654092	"HN"
0.827266452043893	"HN"
1.20155906407014	"HN"
1.77115227478916	"HN"
0.922527450887571	"HN"
0.952162738845642	"HN"
1.31676473197917	"HN"
2.21693395426529	"HN"
1.7834905190521	"HN"
0.874549549132313	"HN"
0.650264900446602	"HN"
0.968890671420239	"HN"
0.667758535879037	"HN"
0.787532919396639	"HN"
1.91097010684961	"HN"
2.4957835446666	"HN"
1.42977327500048	"HN"
0.924530303861738	"HN"
1.22222825446493	"HN"
1.02242527480404	"HN"
2.98242650281987	"HN"
0.959120121300047	"HN"
2.64474820513457	"HN"
0.968405386237808	"HN"
0.779836051810089	"HN"
1.145635362826	"HN"
1.11728305754044	"HN"
0.71633290461687	"HN"
1.00471396390665	"HN"
7.70279830741404	"HN"
9.06890791275301	"HN"
0.839850201194934	"HN"
8.60733259078904	"HN"
4.75632931098461	"HN"
7.74572282592875	"HN"
3.53670505571628	"HN"
5.211741806369	"HN"
3.72916842954679	"HN"
5.17562914213581	"HN"
1.00087579820694	"HN"
1.13197741776348	"HN"
0.648831658086349	"HN"
0.754898327075787	"HN"
4.1044229444575	"HN"
0.676608019502697	"HN"
4.22834544244895	"HN"
1.06629529117062	"HN"
0.58273726902258	"HN"
1.96316645861031	"HN"
1.08378168107055	"HN"
9.00429515409721	"HN"
2.55293682510377	"HN"
2.86217831073058	"HN"
0.818710454746033	"HN"
3.87830011135872	"HN"
2.69599044320543	"HN"
2.62140742400024	"HN"
1.77327430130955	"HN"
0.831245582792551	"HN"
6.59684244647484	"HN"
1.70664024378365	"HN"
4.75650745814297	"HN"
2.02817179426626	"HN"
2.00356373121283	"HN"
0.711846018219521	"HN"
0.729096090040238	"HN"
0.93251632641716	"HN"
3.67489982552581	"HN"
0.586608233111562	"HN"
1.49818222540185	"HN"
3.55602717407669	"HN"
3.06670139161615	"HN"
2.39840674331474	"HN"
2.68486954058578	"HN"
1.0532126736161	"HN"
1.70230186765269	"HN"
1.61013054865404	"HN"
0.7635594448223	"HN"
1.78804603166402	"HN"
0.981763091175515	"HN"
1.20296539057699	"HN"
1.30068743161709	"HN"
0.982277606017178	"HN"
0.817790848076828	"HN"
0.995297000879266	"HN"
0.780210189509496	"HN"
6.43493239084241	"HN"
4.84701665668793	"HN"
2.16642525691095	"HN"
4.68302910786706	"HN"
0.892699889218508	"HN"
0.695769397940898	"HN"
5.99858595837613	"HN"
0.807889398348282	"HN"
0.918453895489345	"HN"
5.0301112911553	"HN"
3.97301615247865	"HN"
4.03297717355632	"HN"
1.2885503958742	"HN"
1.07153917824805	"HN"
3.47422467141769	"HN"
2.77407688999006	"HN"
1.90042963941252	"HN"
1.41625949912852	"HN"
5.13346489212248	"HN"
2.30723770202267	"HN"
2.47152401289119	"HN"
2.58016946949069	"HN"
2.44544141586636	"HN"
2.12304262797905	"HN"
3.91038899556717	"HN"
4.60233625466315e-06	"HN"
3.20798798844491	"HN"
2.65003617085851	"HN"
2.40839674487968	"HN"
2.66274498147837	"HN"
1.40601887720926	"HN"
0.709433550975116	"HN"
3.44687878388724	"HN"
2.0481544201119	"HN"
1.78195442534071	"HN"
1.07609923724009	"HN"
1.8396288799988	"HN"
2.90301418193447	"HN"
1.48647488662791	"HN"
4.12415073001938	"HN"
